season,week,celebrity_name,simulated_vote_share,vote_percentage,avg_judge_score,status,num_valid_simulations,valid_percentage,method,final_rank
20,7,Robert Herjavec,0.124744,12.474438,7.750000,存活,6557,6.557000,百分比结合法,6
20,7,Willow Shields,0.002146,0.214626,9.750000,淘汰,6557,6.557000,百分比结合法,7
20,8,Rumer Willis,0.218504,21.850413,10.000000,存活,59195,59.195000,百分比结合法,1
20,8,Riker Lynch,0.211966,21.196573,9.750000,存活,59195,59.195000,百分比结合法,2
20,8,Nastia Liukin,0.165482,16.548214,9.500000,存活,59195,59.195000,百分比结合法,3
20,8,Noah Galloway,0.178272,17.827242,7.875000,存活,59195,59.195000,百分比结合法,4
20,8,Chris Soules,0.133173,13.317336,8.000000,淘汰,59195,59.195000,百分比结合法,5
20,8,Robert Herjavec,0.092602,9.260222,7.750000,淘汰,59195,59.195000,百分比结合法,6
20,9,Rumer Willis,0.290447,29.044666,9.750000,存活,53817,53.817000,百分比结合法,1
20,9,Riker Lynch,0.273411,27.341142,10.000000,存活,53817,53.817000,百分比结合法,2
20,9,Noah Galloway,0.272287,27.228742,9.500000,存活,53817,53.817000,百分比结合法,3
20,9,Nastia Liukin,0.163854,16.385449,10.000000,淘汰,53817,53.817000,百分比结合法,4
20,10,Rumer Willis,0.346111,34.611107,10.000000,淘汰,100000,100.000000,百分比结合法,1
20,10,Riker Lynch,0.345895,34.589456,10.000000,淘汰,100000,100.000000,百分比结合法,2
20,10,Noah Galloway,0.307994,30.799437,9.000000,淘汰,100000,100.000000,百分比结合法,3
21,1,Nick Carter,0.098554,9.855365,8.000000,存活,100000,100.000000,百分比结合法,1
21,1,Carlos PenaVega,0.095718,9.571829,7.666667,存活,100000,100.000000,百分比结合法,2
21,1,Tamar Braxton,0.094720,9.472009,7.666667,存活,100000,100.000000,百分比结合法,3
21,1,Alexa PenaVega,0.091458,9.145776,7.333333,存活,100000,100.000000,百分比结合法,4
21,1,Alek Skarlatos,0.089171,8.917120,7.333333,存活,100000,100.000000,百分比结合法,5
21,1,Bindi Irwin,0.077066,7.706555,8.000000,存活,100000,100.000000,百分比结合法,6
21,1,Hayes Grier,0.088617,8.861681,7.000000,存活,100000,100.000000,百分比结合法,7
21,1,Andy Grammer,0.086835,8.683521,7.000000,存活,100000,100.000000,百分比结合法,8
21,1,Gary Busey,0.063374,6.337418,5.000000,存活,100000,100.000000,百分比结合法,9
21,1,Paula Deen,0.060952,6.095155,5.000000,存活,100000,100.000000,百分比结合法,10
21,1,Victor Espinoza,0.049880,4.987981,5.000000,存活,100000,100.000000,百分比结合法,11
21,1,Chaka Khan,0.054502,5.450194,4.333333,存活,100000,100.000000,百分比结合法,12
21,1,Kim Zolciak-Biermann,0.049154,4.915395,4.000000,存活,100000,100.000000,百分比结合法,13
21,2,Tamar Braxton,0.096253,9.625322,8.166667,存活,47371,47.371000,百分比结合法,1
21,2,Alexa PenaVega,0.091611,9.161149,7.666667,存活,47371,47.371000,百分比结合法,2
21,2,Hayes Grier,0.090544,9.054371,7.500000,存活,47371,47.371000,百分比结合法,3
21,2,Carlos PenaVega,0.089418,8.941772,7.500000,存活,47371,47.371000,百分比结合法,4
21,2,Nick Carter,0.089107,8.910664,7.500000,存活,47371,47.371000,百分比结合法,5
21,2,Alek Skarlatos,0.087468,8.746752,7.500000,存活,47371,47.371000,百分比结合法,6
21,2,Andy Grammer,0.087271,8.727088,7.333333,存活,47371,47.371000,百分比结合法,7
21,2,Bindi Irwin,0.073987,7.398695,8.000000,存活,47371,47.371000,百分比结合法,8
21,2,Paula Deen,0.072926,7.292560,6.166667,存活,47371,47.371000,百分比结合法,9
21,2,Gary Busey,0.074379,7.437913,5.500000,存活,47371,47.371000,百分比结合法,10
21,2,Kim Zolciak-Biermann,0.058405,5.840541,6.166667,淘汰,47371,47.371000,百分比结合法,11
21,2,Victor Espinoza,0.046577,4.657741,6.166667,淘汰,47371,47.371000,百分比结合法,12
21,2,Chaka Khan,0.042054,4.205434,5.000000,淘汰,47371,47.371000,百分比结合法,13
21,3,Alexa PenaVega,0.120836,12.083621,9.000000,存活,100000,100.000000,百分比结合法,1
21,3,Nick Carter,0.119833,11.983325,9.000000,存活,100000,100.000000,百分比结合法,2
21,3,Tamar Braxton,0.110453,11.045292,8.250000,存活,100000,100.000000,百分比结合法,3
21,3,Alek Skarlatos,0.108207,10.820733,8.250000,存活,100000,100.000000,百分比结合法,4
21,3,Carlos PenaVega,0.104827,10.482746,7.750000,存活,100000,100.000000,百分比结合法,5
21,3,Hayes Grier,0.102691,10.269144,7.500000,存活,100000,100.000000,百分比结合法,6
21,3,Andy Grammer,0.097608,9.760751,7.250000,存活,100000,100.000000,百分比结合法,7
21,3,Bindi Irwin,0.083790,8.379000,8.000000,存活,100000,100.000000,百分比结合法,8
21,3,Gary Busey,0.085347,8.534726,6.250000,存活,100000,100.000000,百分比结合法,9
21,3,Paula Deen,0.066407,6.640663,5.000000,存活,100000,100.000000,百分比结合法,10
21,4,Hayes Grier,0.124401,12.440073,9.000000,存活,31080,31.080000,百分比结合法,1
21,4,Tamar Braxton,0.123087,12.308660,9.000000,存活,31080,31.080000,百分比结合法,2
21,4,Nick Carter,0.122151,12.215089,9.000000,存活,31080,31.080000,百分比结合法,3
21,4,Carlos PenaVega,0.114939,11.493922,8.333333,存活,31080,31.080000,百分比结合法,4
21,4,Bindi Irwin,0.099330,9.932974,9.333333,存活,31080,31.080000,百分比结合法,5
21,4,Alek Skarlatos,0.106890,10.689019,8.000000,存活,31080,31.080000,百分比结合法,6
21,4,Andy Grammer,0.105107,10.510671,7.666667,存活,31080,31.080000,百分比结合法,7
21,4,Alexa PenaVega,0.096888,9.688790,7.000000,存活,31080,31.080000,百分比结合法,8
21,4,Paula Deen,0.080598,8.059798,6.000000,存活,31080,31.080000,百分比结合法,9
21,4,Gary Busey,0.026610,2.661004,5.333333,淘汰,31080,31.080000,百分比结合法,10
21,5,Alexa PenaVega,0.136866,13.686618,10.000000,存活,100000,100.000000,百分比结合法,1
21,5,Carlos PenaVega,0.132991,13.299094,9.750000,存活,100000,100.000000,百分比结合法,2
21,5,Andy Grammer,0.122193,12.219256,9.000000,存活,100000,100.000000,百分比结合法,3
21,5,Nick Carter,0.119440,11.944003,8.750000,存活,100000,100.000000,百分比结合法,4
21,5,Bindi Irwin,0.098586,9.858561,9.250000,存活,100000,100.000000,百分比结合法,5
21,5,Hayes Grier,0.105019,10.501945,7.500000,存活,100000,100.000000,百分比结合法,6
21,5,Tamar Braxton,0.099665,9.966525,7.250000,存活,100000,100.000000,百分比结合法,7
21,5,Alek Skarlatos,0.098066,9.806586,7.250000,存活,100000,100.000000,百分比结合法,8
21,5,Paula Deen,0.087174,8.717413,6.500000,存活,100000,100.000000,百分比结合法,9
21,6,Tamar Braxton,0.137287,13.728711,10.000000,存活,33587,33.587000,百分比结合法,1
21,6,Andy Grammer,0.137260,13.726008,10.000000,存活,33587,33.587000,百分比结合法,2
21,6,Nick Carter,0.133543,13.354289,9.750000,存活,33587,33.587000,百分比结合法,3
21,6,Carlos PenaVega,0.132270,13.227032,9.500000,存活,33587,33.587000,百分比结合法,4
21,6,Bindi Irwin,0.107378,10.737783,10.000000,存活,33587,33.587000,百分比结合法,5
21,6,Hayes Grier,0.112626,11.262550,8.000000,存活,33587,33.587000,百分比结合法,6
21,6,Alexa PenaVega,0.104616,10.461584,7.500000,存活,33587,33.587000,百分比结合法,7
21,6,Alek Skarlatos,0.102454,10.245352,7.500000,存活,33587,33.587000,百分比结合法,8
21,6,Paula Deen,0.032567,3.256690,6.000000,淘汰,33587,33.587000,百分比结合法,9
21,7,Alexa PenaVega,0.157670,15.767037,9.166667,存活,6307,6.307000,百分比结合法,1
21,7,Tamar Braxton,0.153357,15.335661,9.000000,存活,6307,6.307000,百分比结合法,2
21,7,Nick Carter,0.153347,15.334736,9.000000,存活,6307,6.307000,百分比结合法,3
21,7,Andy Grammer,0.143394,14.339425,9.333333,存活,6307,6.307000,百分比结合法,4
21,7,Carlos PenaVega,0.142379,14.237934,9.333333,存活,6307,6.307000,百分比结合法,5
21,7,Alek Skarlatos,0.147693,14.769264,8.833333,存活,6307,6.307000,百分比结合法,6
21,7,Bindi Irwin,0.100325,10.032512,9.666667,存活,6307,6.307000,百分比结合法,7
21,7,Hayes Grier,0.001834,0.183431,9.333333,淘汰,6307,6.307000,百分比结合法,8
21,8,Nick Carter,0.188000,18.800028,11.000000,存活,38798,38.798000,百分比结合法,1
21,8,Carlos PenaVega,0.167424,16.742436,9.666600,存活,38798,38.798000,百分比结合法,2
21,8,Tamar Braxton,0.159728,15.972798,9.333333,存活,38798,38.798000,百分比结合法,3
21,8,Alexa PenaVega,0.155951,15.595081,8.999933,存活,38798,38.798000,百分比结合法,4
21,8,Alek Skarlatos,0.141014,14.101359,8.333333,存活,38798,38.798000,百分比结合法,5
21,8,Bindi Irwin,0.124994,12.499415,9.333333,存活,38798,38.798000,百分比结合法,6
21,8,Andy Grammer,0.062889,6.288883,7.999933,淘汰,38798,38.798000,百分比结合法,7
21,9,Alexa PenaVega,0.180238,18.023793,10.000000,淘汰,50148,50.148000,百分比结合法,1
21,9,Nick Carter,0.192018,19.201796,9.166667,存活,50148,50.148000,百分比结合法,2
21,9,Carlos PenaVega,0.189464,18.946405,9.000000,存活,50148,50.148000,百分比结合法,3
21,9,Bindi Irwin,0.163649,16.364931,10.000000,存活,50148,50.148000,百分比结合法,4
21,9,Alek Skarlatos,0.174973,17.497324,8.500000,存活,50148,50.148000,百分比结合法,5
21,9,Tamar Braxton,0.099658,9.965751,8.166667,淘汰,50148,50.148000,百分比结合法,6
21,10,Carlos PenaVega,0.281390,28.139000,10.500000,存活,100000,100.000000,百分比结合法,1
21,10,Alek Skarlatos,0.251161,25.116060,9.500000,存活,100000,100.000000,百分比结合法,2
21,10,Bindi Irwin,0.223117,22.311728,10.500000,存活,100000,100.000000,百分比结合法,3
21,10,Nick Carter,0.244332,24.433213,9.000000,存活,100000,100.000000,百分比结合法,4
21,11,Carlos PenaVega,0.270630,27.062979,10.000000,淘汰,100000,100.000000,百分比结合法,1
21,11,Nick Carter,0.267408,26.740815,10.000000,淘汰,100000,100.000000,百分比结合法,2
21,11,Alek Skarlatos,0.248233,24.823326,9.333300,淘汰,100000,100.000000,百分比结合法,3
21,11,Bindi Irwin,0.213729,21.372881,10.000000,淘汰,100000,100.000000,百分比结合法,4
22,1,Wanya Morris,0.098988,9.898808,7.666667,存活,100000,100.000000,百分比结合法,1
22,1,Nyle DiMarco,0.097377,9.737739,7.666667,存活,100000,100.000000,百分比结合法,2
22,1,Ginger Zee,0.095126,9.512583,7.666667,存活,100000,100.000000,百分比结合法,3
22,1,Paige VanZant,0.089866,8.986578,7.000000,存活,100000,100.000000,百分比结合法,4
22,1,Antonio Brown,0.089742,8.974194,7.000000,存活,100000,100.000000,百分比结合法,5
22,1,Von Miller,0.089635,8.963545,7.000000,存活,100000,100.000000,百分比结合法,6
22,1,Marla Maples,0.088192,8.819160,7.000000,存活,100000,100.000000,百分比结合法,7
22,1,Kim Fields,0.087374,8.737364,6.666667,存活,100000,100.000000,百分比结合法,8
22,1,Jodie Sweetin,0.087166,8.716570,6.666667,存活,100000,100.000000,百分比结合法,9
22,1,Doug Flutie,0.064896,6.489572,5.000000,存活,100000,100.000000,百分比结合法,10
22,1,Mischa Barton,0.056736,5.673585,5.333333,存活,100000,100.000000,百分比结合法,11
22,1,Geraldo Rivera,0.054903,5.490300,4.333333,存活,100000,100.000000,百分比结合法,12
22,2,Wanya Morris,0.107694,10.769400,8.000000,存活,26870,26.870000,百分比结合法,1
22,2,Paige VanZant,0.106920,10.691966,8.000000,存活,26870,26.870000,百分比结合法,2
22,2,Jodie Sweetin,0.095583,9.558309,7.000000,存活,26870,26.870000,百分比结合法,3
22,2,Ginger Zee,0.090931,9.093090,7.000000,存活,26870,26.870000,百分比结合法,4
22,2,Doug Flutie,0.089347,8.934676,6.666667,存活,26870,26.870000,百分比结合法,5
22,2,Von Miller,0.089272,8.927220,6.666667,存活,26870,26.870000,百分比结合法,6
22,2,Nyle DiMarco,0.088650,8.864996,6.666667,存活,26870,26.870000,百分比结合法,7
22,2,Marla Maples,0.087967,8.796710,6.666667,存活,26870,26.870000,百分比结合法,8
22,2,Kim Fields,0.086515,8.651462,6.333333,存活,26870,26.870000,百分比结合法,9
22,2,Antonio Brown,0.085001,8.500097,6.333333,存活,26870,26.870000,百分比结合法,10
22,2,Mischa Barton,0.055421,5.542072,5.000000,存活,26870,26.870000,百分比结合法,11
22,2,Geraldo Rivera,0.016700,1.670001,4.333333,淘汰,26870,26.870000,百分比结合法,12
22,3,Nyle DiMarco,0.110402,11.040231,8.333333,存活,28672,28.672000,百分比结合法,1
22,3,Wanya Morris,0.108126,10.812624,8.000000,存活,28672,28.672000,百分比结合法,2
22,3,Jodie Sweetin,0.104762,10.476203,7.666667,存活,28672,28.672000,百分比结合法,3
22,3,Paige VanZant,0.102582,10.258183,7.666667,存活,28672,28.672000,百分比结合法,4
22,3,Kim Fields,0.100373,10.037332,7.333333,存活,28672,28.672000,百分比结合法,5
22,3,Marla Maples,0.092616,9.261554,7.000000,存活,28672,28.672000,百分比结合法,6
22,3,Ginger Zee,0.091211,9.121074,7.000000,存活,28672,28.672000,百分比结合法,7
22,3,Von Miller,0.089909,8.990868,6.666667,存活,28672,28.672000,百分比结合法,8
22,3,Antonio Brown,0.089829,8.982924,6.666667,存活,28672,28.672000,百分比结合法,9
22,3,Doug Flutie,0.089602,8.960168,6.666667,存活,28672,28.672000,百分比结合法,10
22,3,Mischa Barton,0.020588,2.058840,6.000000,淘汰,28672,28.672000,百分比结合法,11
22,4,Paige VanZant,0.117063,11.706264,9.000000,存活,12977,12.977000,百分比结合法,1
22,4,Ginger Zee,0.113764,11.376415,9.000000,存活,12977,12.977000,百分比结合法,2
22,4,Wanya Morris,0.115671,11.567141,8.750000,存活,12977,12.977000,百分比结合法,3
22,4,Antonio Brown,0.113947,11.394735,8.750000,存活,12977,12.977000,百分比结合法,4
22,4,Nyle DiMarco,0.109852,10.985157,8.500000,存活,12977,12.977000,百分比结合法,5
22,4,Kim Fields,0.106567,10.656674,8.000000,存活,12977,12.977000,百分比结合法,6
22,4,Von Miller,0.104914,10.491396,8.000000,存活,12977,12.977000,百分比结合法,7
22,4,Jodie Sweetin,0.115315,11.531520,6.750000,存活,12977,12.977000,百分比结合法,8
22,4,Doug Flutie,0.100593,10.059321,6.000000,存活,12977,12.977000,百分比结合法,9
22,4,Marla Maples,0.002314,0.231377,7.000000,淘汰,12977,12.977000,百分比结合法,10
22,5,Nyle DiMarco,0.131469,13.146933,9.250000,存活,100000,100.000000,百分比结合法,1
22,5,Jodie Sweetin,0.128411,12.841092,8.750000,存活,100000,100.000000,百分比结合法,2
22,5,Ginger Zee,0.112191,11.219129,8.000000,存活,100000,100.000000,百分比结合法,3
22,5,Paige VanZant,0.112251,11.225089,7.750000,存活,100000,100.000000,百分比结合法,4
22,5,Wanya Morris,0.110049,11.004901,7.500000,存活,100000,100.000000,百分比结合法,5
22,5,Von Miller,0.105263,10.526265,7.250000,存活,100000,100.000000,百分比结合法,6
22,5,Kim Fields,0.103626,10.362559,7.000000,存活,100000,100.000000,百分比结合法,7
22,5,Doug Flutie,0.101902,10.190194,7.000000,存活,100000,100.000000,百分比结合法,8
22,5,Antonio Brown,0.094838,9.483838,6.500000,存活,100000,100.000000,百分比结合法,9
22,6,Wanya Morris,0.136119,13.611935,9.666667,存活,33395,33.395000,百分比结合法,1
22,6,Paige VanZant,0.130242,13.024184,9.333333,存活,33395,33.395000,百分比结合法,2
22,6,Antonio Brown,0.125724,12.572385,9.000000,存活,33395,33.395000,百分比结合法,3
22,6,Jodie Sweetin,0.118766,11.876639,8.333333,存活,33395,33.395000,百分比结合法,4
22,6,Nyle DiMarco,0.115069,11.506902,8.333333,存活,33395,33.395000,百分比结合法,5
22,6,Kim Fields,0.114337,11.433661,8.000000,存活,33395,33.395000,百分比结合法,6
22,6,Von Miller,0.111699,11.169895,8.000000,存活,33395,33.395000,百分比结合法,7
22,6,Ginger Zee,0.108951,10.895112,8.000000,存活,33395,33.395000,百分比结合法,8
22,6,Doug Flutie,0.039093,3.909288,7.000000,淘汰,33395,33.395000,百分比结合法,9
22,7,Jodie Sweetin,0.159345,15.934462,8.500000,存活,30272,30.272000,百分比结合法,1
22,7,Nyle DiMarco,0.135086,13.508552,9.333333,存活,30272,30.272000,百分比结合法,2
22,7,Antonio Brown,0.142617,14.261678,8.666667,存活,30272,30.272000,百分比结合法,3
22,7,Wanya Morris,0.135510,13.551008,9.166667,存活,30272,30.272000,百分比结合法,4
22,7,Paige VanZant,0.134196,13.419598,9.166667,存活,30272,30.272000,百分比结合法,5
22,7,Ginger Zee,0.130925,13.092540,9.166667,存活,30272,30.272000,百分比结合法,6
22,7,Kim Fields,0.082890,8.289037,8.666667,淘汰,30272,30.272000,百分比结合法,7
22,7,Von Miller,0.079431,7.943125,8.666667,淘汰,30272,30.272000,百分比结合法,8
22,8,Ginger Zee,0.204054,20.405420,10.000000,存活,6798,6.798000,百分比结合法,1
22,8,Nyle DiMarco,0.209223,20.922257,9.666667,存活,6798,6.798000,百分比结合法,2
22,8,Paige VanZant,0.204076,20.407640,9.333333,存活,6798,6.798000,百分比结合法,3
22,8,Antonio Brown,0.196585,19.658454,9.000000,存活,6798,6.798000,百分比结合法,4
22,8,Wanya Morris,0.183859,18.385936,8.333333,存活,6798,6.798000,百分比结合法,5
22,8,Jodie Sweetin,0.002203,0.220293,10.000000,淘汰,6798,6.798000,百分比结合法,6
22,9,Paige VanZant,0.236907,23.690703,9.833333,存活,46053,46.053000,百分比结合法,1
22,9,Nyle DiMarco,0.227603,22.760301,9.500000,存活,46053,46.053000,百分比结合法,2
22,9,Ginger Zee,0.220129,22.012928,9.333333,存活,46053,46.053000,百分比结合法,3
22,9,Wanya Morris,0.196341,19.634105,10.000000,淘汰,46053,46.053000,百分比结合法,4
22,9,Antonio Brown,0.119020,11.901963,9.166667,淘汰,46053,46.053000,百分比结合法,5
22,10,Paige VanZant,0.342943,34.294337,9.888867,淘汰,100000,100.000000,百分比结合法,1
22,10,Nyle DiMarco,0.333469,33.346900,9.666600,淘汰,100000,100.000000,百分比结合法,2
22,10,Ginger Zee,0.323588,32.358763,9.444400,淘汰,100000,100.000000,百分比结合法,3
23,1,Laurie Hernandez,0.095350,9.534980,7.750000,存活,100000,100.000000,百分比结合法,1
23,1,James Hinchcliffe,0.074995,7.499465,7.750000,存活,100000,100.000000,百分比结合法,2
23,1,Marilu Henner,0.084871,8.487061,6.750000,存活,100000,100.000000,百分比结合法,3
23,1,Jana Kramer,0.083930,8.393020,6.750000,存活,100000,100.000000,百分比结合法,4
23,1,Babyface,0.080804,8.080417,6.500000,存活,100000,100.000000,百分比结合法,5
23,1,Calvin Johnson Jr.,0.080224,8.022354,6.500000,存活,100000,100.000000,百分比结合法,6
23,1,Vanilla Ice,0.077894,7.789394,6.250000,存活,100000,100.000000,百分比结合法,7
23,1,Terra Jole,0.075781,7.578052,6.250000,存活,100000,100.000000,百分比结合法,8
23,1,Ryan Lochte,0.074183,7.418324,6.000000,存活,100000,100.000000,百分比结合法,9
23,1,Amber Rose,0.073398,7.339826,6.000000,存活,100000,100.000000,百分比结合法,10
23,1,Jake T. Austin,0.069726,6.972584,5.500000,存活,100000,100.000000,百分比结合法,11
23,1,Maureen McCormick,0.069513,6.951313,5.500000,存活,100000,100.000000,百分比结合法,12
23,1,Rick Perry,0.059332,5.933210,5.000000,存活,100000,100.000000,百分比结合法,13
23,2,Laurie Hernandez,0.093947,9.394709,8.000000,存活,11917,11.917000,百分比结合法,1
23,2,Terra Jole,0.090388,9.038755,7.750000,存活,11917,11.917000,百分比结合法,2
23,2,Babyface,0.090171,9.017095,7.500000,存活,11917,11.917000,百分比结合法,3
23,2,Jana Kramer,0.087174,8.717363,7.250000,存活,11917,11.917000,百分比结合法,4
23,2,Calvin Johnson Jr.,0.083078,8.307826,7.000000,存活,11917,11.917000,百分比结合法,5
23,2,Marilu Henner,0.082047,8.204650,6.750000,存活,11917,11.917000,百分比结合法,6
23,2,Maureen McCormick,0.078848,7.884844,6.500000,存活,11917,11.917000,百分比结合法,7
23,2,Vanilla Ice,0.078420,7.842040,6.500000,存活,11917,11.917000,百分比结合法,8
23,2,Amber Rose,0.083431,8.343099,6.000000,存活,11917,11.917000,百分比结合法,9
23,2,Ryan Lochte,0.082938,8.293785,6.000000,存活,11917,11.917000,百分比结合法,10
23,2,James Hinchcliffe,0.067912,6.791206,7.250000,存活,11917,11.917000,百分比结合法,11
23,2,Rick Perry,0.079129,7.912925,5.500000,存活,11917,11.917000,百分比结合法,12
23,2,Jake T. Austin,0.002517,0.251703,6.000000,淘汰,11917,11.917000,百分比结合法,13
23,3,Calvin Johnson Jr.,0.105204,10.520409,8.000000,存活,25916,25.916000,百分比结合法,1
23,3,Laurie Hernandez,0.102081,10.208097,7.750000,存活,25916,25.916000,百分比结合法,2
23,3,Terra Jole,0.096911,9.691067,7.500000,存活,25916,25.916000,百分比结合法,3
23,3,Maureen McCormick,0.094031,9.403098,7.000000,存活,25916,25.916000,百分比结合法,4
23,3,Marilu Henner,0.093822,9.382223,7.000000,存活,25916,25.916000,百分比结合法,5
23,3,Jana Kramer,0.087042,8.704175,6.500000,存活,25916,25.916000,百分比结合法,6
23,3,James Hinchcliffe,0.075599,7.559876,7.250000,存活,25916,25.916000,百分比结合法,7
23,3,Babyface,0.083434,8.343383,6.250000,存活,25916,25.916000,百分比结合法,8
23,3,Ryan Lochte,0.082948,8.294755,6.250000,存活,25916,25.916000,百分比结合法,9
23,3,Amber Rose,0.081987,8.198688,6.250000,存活,25916,25.916000,百分比结合法,10
23,3,Vanilla Ice,0.078036,7.803646,5.750000,存活,25916,25.916000,百分比结合法,11
23,3,Rick Perry,0.018906,1.890583,5.750000,淘汰,25916,25.916000,百分比结合法,12
23,4,Laurie Hernandez,0.120767,12.076721,10.000000,存活,36698,36.698000,百分比结合法,1
23,4,James Hinchcliffe,0.089043,8.904337,9.333333,存活,36698,36.698000,百分比结合法,2
23,4,Terra Jole,0.099739,9.973902,8.333333,存活,36698,36.698000,百分比结合法,3
23,4,Maureen McCormick,0.099385,9.938536,8.000000,存活,36698,36.698000,百分比结合法,4
23,4,Amber Rose,0.096880,9.687986,8.000000,存活,36698,36.698000,百分比结合法,5
23,4,Jana Kramer,0.097128,9.712779,7.666667,存活,36698,36.698000,百分比结合法,6
23,4,Calvin Johnson Jr.,0.096559,9.655892,7.666667,存活,36698,36.698000,百分比结合法,7
23,4,Ryan Lochte,0.094886,9.488590,7.333333,存活,36698,36.698000,百分比结合法,8
23,4,Marilu Henner,0.092621,9.262066,7.000000,存活,36698,36.698000,百分比结合法,9
23,4,Vanilla Ice,0.074546,7.454583,7.666667,淘汰,36698,36.698000,百分比结合法,10
23,4,Babyface,0.038446,3.844607,6.000000,淘汰,36698,36.698000,百分比结合法,11
23,5,Marilu Henner,0.122364,12.236424,9.000000,存活,100000,100.000000,百分比结合法,1
23,5,Terra Jole,0.117949,11.794943,9.000000,存活,100000,100.000000,百分比结合法,2
23,5,Jana Kramer,0.116809,11.680895,8.666667,存活,100000,100.000000,百分比结合法,3
23,5,James Hinchcliffe,0.101743,10.174328,9.666667,存活,100000,100.000000,百分比结合法,4
23,5,Laurie Hernandez,0.110985,11.098495,8.333333,存活,100000,100.000000,百分比结合法,5
23,5,Maureen McCormick,0.109203,10.920331,8.000000,存活,100000,100.000000,百分比结合法,6
23,5,Ryan Lochte,0.107302,10.730217,8.000000,存活,100000,100.000000,百分比结合法,7
23,5,Calvin Johnson Jr.,0.107296,10.729570,8.000000,存活,100000,100.000000,百分比结合法,8
23,5,Amber Rose,0.106348,10.634796,8.000000,存活,100000,100.000000,百分比结合法,9
23,6,Jana Kramer,0.142349,14.234944,10.000000,存活,33488,33.488000,百分比结合法,1
23,6,Laurie Hernandez,0.131825,13.182505,9.250000,存活,33488,33.488000,百分比结合法,2
23,6,Calvin Johnson Jr.,0.131356,13.135568,9.250000,存活,33488,33.488000,百分比结合法,3
23,6,Marilu Henner,0.123102,12.310181,8.500000,存活,33488,33.488000,百分比结合法,4
23,6,James Hinchcliffe,0.106586,10.658618,9.500000,存活,33488,33.488000,百分比结合法,5
23,6,Maureen McCormick,0.112711,11.271069,7.750000,存活,33488,33.488000,百分比结合法,6
23,6,Ryan Lochte,0.107264,10.726441,7.500000,存活,33488,33.488000,百分比结合法,7
23,6,Terra Jole,0.105318,10.531818,7.500000,存活,33488,33.488000,百分比结合法,8
23,6,Amber Rose,0.039489,3.948856,7.000000,淘汰,33488,33.488000,百分比结合法,9
23,7,Marilu Henner,0.166464,16.646435,8.000000,存活,14562,14.562000,百分比结合法,1
23,7,Calvin Johnson Jr.,0.146932,14.693154,9.250000,存活,14562,14.562000,百分比结合法,2
23,7,Ryan Lochte,0.154166,15.416584,8.250000,存活,14562,14.562000,百分比结合法,3
23,7,Jana Kramer,0.139101,13.910075,8.625000,存活,14562,14.562000,百分比结合法,4
23,7,Laurie Hernandez,0.136691,13.669073,8.625000,存活,14562,14.562000,百分比结合法,5
23,7,Terra Jole,0.133686,13.368599,8.625000,存活,14562,14.562000,百分比结合法,6
23,7,James Hinchcliffe,0.115165,11.516510,9.250000,存活,14562,14.562000,百分比结合法,7
23,7,Maureen McCormick,0.007796,0.779571,8.250000,淘汰,14562,14.562000,百分比结合法,8
23,8,Laurie Hernandez,0.179525,17.952525,11.000000,存活,12822,12.822000,百分比结合法,1
23,8,James Hinchcliffe,0.151677,15.167674,11.666600,存活,12822,12.822000,百分比结合法,2
23,8,Jana Kramer,0.166669,16.666887,10.000000,存活,12822,12.822000,百分比结合法,3
23,8,Calvin Johnson Jr.,0.163899,16.389931,10.000000,存活,12822,12.822000,百分比结合法,4
23,8,Terra Jole,0.168218,16.821767,8.000000,存活,12822,12.822000,百分比结合法,5
23,8,Marilu Henner,0.167566,16.756604,7.666667,存活,12822,12.822000,百分比结合法,6
23,8,Ryan Lochte,0.002446,0.244614,8.666667,淘汰,12822,12.822000,百分比结合法,7
23,9,Jana Kramer,0.207377,20.737718,10.000000,存活,15892,15.892000,百分比结合法,1
23,9,Laurie Hernandez,0.206832,20.683164,10.000000,存活,15892,15.892000,百分比结合法,2
23,9,Terra Jole,0.193667,19.366672,9.500000,存活,15892,15.892000,百分比结合法,3
23,9,Calvin Johnson Jr.,0.193492,19.349232,9.250000,存活,15892,15.892000,百分比结合法,4
23,9,James Hinchcliffe,0.195531,19.553083,9.000000,存活,15892,15.892000,百分比结合法,5
23,9,Marilu Henner,0.003101,0.310132,9.000000,淘汰,15892,15.892000,百分比结合法,6
23,10,Jana Kramer,0.278736,27.873614,9.666667,存活,9584,9.584000,百分比结合法,1
23,10,Calvin Johnson Jr.,0.266649,26.664856,9.333333,存活,9584,9.584000,百分比结合法,2
23,10,Laurie Hernandez,0.231351,23.135120,10.000000,存活,9584,9.584000,百分比结合法,3
23,10,James Hinchcliffe,0.220496,22.049587,9.833333,存活,9584,9.584000,百分比结合法,4
23,10,Terra Jole,0.002768,0.276824,10.000000,淘汰,9584,9.584000,百分比结合法,5
23,11,Laurie Hernandez,0.270061,27.006102,9.833300,淘汰,100000,100.000000,百分比结合法,1
23,11,Calvin Johnson Jr.,0.264071,26.407090,9.583275,淘汰,100000,100.000000,百分比结合法,2
23,11,Jana Kramer,0.250450,25.044982,8.875000,淘汰,100000,100.000000,百分比结合法,3
23,11,James Hinchcliffe,0.215418,21.541827,9.749950,淘汰,100000,100.000000,百分比结合法,4
